Brand,Model,Manufacturing Year,Fuel Type,Owner,Mileage (kmpl),Transmission,Registration State,KM Driven,Selling Price
HONDA,Brio,2018,petrol,First Owner,17.85286875,automatic,UP,140668,1195652
HONDA,Brio,2022,diesel,First Owner,31.24710088,manual,TN,335669,1439130
HONDA,Brio,2013,petrol,Second Owner,32.20294622,manual,TN,45117,891304
HONDA,Brio,2003,electric,First Owner,29.30954257,manual,PB,338606,282609
HONDA,Brio,2012,electric,First Owner,33.0641665,manual,WB,225588,830435
HONDA,Brio,2007,petrol,First Owner,18.34394259,automatic,UP,396217,526087
HONDA,Brio,2022,petrol,First Owner,24.52963658,automatic,TN,274307,1439130
HONDA,Brio,2020,diesel,First Owner,27.40219064,manual,WB,140331,1317391
HONDA,Brio,2022,diesel,First Owner,26.92385941,manual,WB,196006,1439130
HONDA,Brio,2018,diesel,First Owner,32.22081869,automatic,RJ,357098,1195652
HONDA,Brio,2011,electric,Second Owner,19.31382736,automatic,PB,339737,769565
HONDA,Brio,2017,electric,Second Owner,18.51287665,manual,PB,163462,1134783
HONDA,Brio,2005,electric,Second Owner,20.0675719,automatic,MH,279539,404348
HONDA,Brio,2017,electric,Second Owner,32.83100099,automatic,PB,304706,1134783
HONDA,Brio,2018,diesel,Second Owner,33.82054165,automatic,MH,244579,1195652
HONDA,Brio,2021,electric,First Owner,26.39260209,manual,TN,376225,1378261
HONDA,Brio,2004,electric,First Owner,25.02743869,automatic,KA,250995,343478
HONDA,Brio,2023,electric,First Owner,27.10771216,automatic,MP,168747,1500000
HONDA,Brio,2008,electric,First Owner,27.326153,automatic,WB,367188,586957
HONDA,Brio,2002,petrol,Second Owner,18.4060941,automatic,TN,56881,221739
HONDA,Brio,2009,diesel,Second Owner,28.72821763,automatic,TN,29319,647826
HONDA,Brio,2018,diesel,First Owner,24.04702205,manual,KA,286055,1195652
HONDA,Brio,2002,electric,First Owner,25.34763918,automatic,TN,246980,221739
HONDA,Brio,2021,petrol,Second Owner,15.60633209,automatic,RJ,59927,1378261
HONDA,Mobilio,2014,diesel,Second Owner,30.29113265,automatic,GJ,131464,952174
HONDA,Mobilio,2000,diesel,Second Owner,31.70855923,automatic,WB,99261,100000
HONDA,Mobilio,2006,electric,First Owner,27.38843108,manual,DL,119411,465217
HONDA,Mobilio,2011,electric,First Owner,29.97447271,manual,MH,320339,769565
HONDA,Mobilio,2016,diesel,Second Owner,25.45412006,manual,TN,336566,1073913
HONDA,Mobilio,2020,diesel,Second Owner,27.36706758,automatic,DL,393284,1317391
HONDA,Mobilio,2023,petrol,First Owner,22.89143397,automatic,TN,329705,1500000
HONDA,Mobilio,2019,diesel,First Owner,30.8374853,manual,WB,386944,1256522
HONDA,Mobilio,2004,diesel,First Owner,24.36541861,manual,PB,189827,343478
HONDA,Mobilio,2003,electric,First Owner,28.60425809,manual,UP,302999,282609
HONDA,Mobilio,2011,diesel,Second Owner,27.42858757,manual,GJ,48879,769565
HONDA,Mobilio,2019,electric,Second Owner,29.04629037,manual,DL,173137,1256522
HONDA,Mobilio,2023,diesel,Second Owner,30.7043175,manual,DL,298235,1500000
HONDA,Mobilio,2017,diesel,First Owner,25.25426963,automatic,MH,163819,1134783
HONDA,Mobilio,2016,diesel,First Owner,31.26131899,automatic,WB,302745,1073913
HONDA,Mobilio,2018,petrol,First Owner,24.94514475,manual,DL,376602,1195652
HONDA,Mobilio,2008,electric,Second Owner,34.13268646,automatic,WB,140646,586957
HONDA,Mobilio,2003,petrol,Second Owner,30.05343497,automatic,GJ,385866,282609
HONDA,Mobilio,2020,diesel,Second Owner,18.42283299,manual,DL,288334,1317391
HONDA,Mobilio,2001,petrol,First Owner,31.59168943,manual,RJ,133962,160870
HONDA,Mobilio,2003,electric,First Owner,26.03175322,automatic,KA,147871,282609
HONDA,Mobilio,2001,diesel,Second Owner,34.68921916,automatic,UP,359615,160870
HONDA,Mobilio,2014,petrol,First Owner,29.37638087,automatic,DL,64550,952174
HONDA,Mobilio,2001,petrol,Second Owner,16.68781493,manual,MH,156991,160870
HONDA,Mobilio,2003,electric,Second Owner,22.89920855,automatic,PB,175865,282609
HONDA,Mobilio,2005,petrol,Second Owner,25.34550805,manual,WB,318327,404348
HONDA,Mobilio,2006,electric,Second Owner,31.78027206,manual,UP,370016,465217
HONDA,Mobilio,2009,diesel,First Owner,29.58691069,automatic,MP,205657,647826
HONDA,Mobilio,2018,diesel,First Owner,22.38720141,manual,DL,21716,1195652
HONDA,Mobilio,2018,petrol,First Owner,28.06865375,manual,MP,240889,1195652
HONDA,Mobilio,2021,diesel,First Owner,26.53821816,manual,UP,151361,1378261
HONDA,Mobilio,2011,diesel,First Owner,17.52105218,automatic,TN,286841,769565
HONDA,Mobilio,2002,petrol,First Owner,19.69717386,automatic,WB,146148,221739
HONDA,Mobilio,2012,diesel,Second Owner,21.82244625,automatic,UP,112855,830435
HONDA,Mobilio,2017,petrol,First Owner,18.90966813,manual,RJ,83041,1134783
HONDA,Mobilio,2007,electric,First Owner,18.00267692,automatic,MP,265151,526087
HONDA,Mobilio,2020,electric,First Owner,16.1639554,manual,RJ,348289,1317391
HONDA,Mobilio,2014,electric,Second Owner,32.46205131,automatic,UP,153425,952174
HONDA,Mobilio,2000,petrol,First Owner,20.77886836,manual,MP,299063,100000
HONDA,Mobilio,2002,petrol,Second Owner,20.80641208,automatic,WB,40141,221739
TOYOTA,Fortuner,2007,diesel,First Owner,19.12456275,automatic,MP,94484,526087
TOYOTA,Fortuner,2003,diesel,First Owner,24.50794744,manual,MH,134289,282609
TOYOTA,Fortuner,2015,diesel,First Owner,25.28483936,manual,MP,354837,1013043
TOYOTA,Fortuner,2022,diesel,Second Owner,19.16562717,automatic,KA,154921,1439130
TOYOTA,Fortuner,2009,diesel,Second Owner,27.17140676,automatic,TN,126849,647826
TOYOTA,Fortuner,2011,petrol,First Owner,29.45999919,manual,WB,195923,769565
TOYOTA,Fortuner,2013,petrol,First Owner,22.47680172,automatic,DL,188170,891304
TOYOTA,Fortuner,2013,electric,First Owner,26.70903394,manual,PB,143185,891304
TOYOTA,Fortuner,2001,electric,Second Owner,25.0460381,manual,KA,254605,160870
TOYOTA,Fortuner,2022,electric,Second Owner,18.91096797,manual,RJ,182105,1439130
TOYOTA,Fortuner,2004,electric,First Owner,29.60021978,manual,GJ,186835,343478
TOYOTA,Fortuner,2004,petrol,Second Owner,31.02906056,manual,TN,229932,343478
TOYOTA,Fortuner,2005,petrol,Second Owner,27.97586231,manual,TN,31900,404348
TOYOTA,Fortuner,2012,petrol,Second Owner,21.47792056,manual,MH,174426,830435
TOYOTA,Fortuner,2008,diesel,Second Owner,33.53584989,manual,MP,163412,586957
TOYOTA,Fortuner,2021,diesel,First Owner,24.10716776,manual,MH,242393,1378261
TOYOTA,Fortuner,2014,electric,First Owner,20.31756971,manual,MP,167731,952174
TOYOTA,Fortuner,2013,diesel,Second Owner,23.16469242,manual,UP,26553,891304
TOYOTA,Fortuner,2023,petrol,Second Owner,28.84150184,manual,RJ,93874,1500000
TOYOTA,Fortuner,2006,electric,Second Owner,31.91863571,manual,MP,138236,465217
TOYOTA,Fortuner,2019,electric,First Owner,22.13150999,manual,RJ,256348,1256522
TOYOTA,Fortuner,2001,diesel,First Owner,19.65248892,manual,RJ,279916,160870
TOYOTA,Fortuner,2006,electric,Second Owner,27.52986264,manual,GJ,147605,465217
TOYOTA,Fortuner,2005,diesel,Second Owner,33.424302,automatic,KA,225287,404348
TOYOTA,Fortuner,2016,diesel,Second Owner,18.66586727,automatic,DL,267313,1073913
TOYOTA,Fortuner,2001,electric,Second Owner,31.06038765,manual,WB,246680,160870
TOYOTA,Fortuner,2002,diesel,First Owner,24.53214363,automatic,MH,326287,221739
TOYOTA,Fortuner,2004,diesel,First Owner,30.99025008,automatic,UP,225383,343478
TOYOTA,Fortuner,2004,diesel,First Owner,25.110823,automatic,GJ,108719,343478
TOYOTA,Fortuner,2000,diesel,First Owner,22.54655549,manual,WB,49287,100000
TOYOTA,Fortuner,2007,electric,First Owner,28.93482,manual,GJ,220918,526087
TOYOTA,Fortuner,2011,petrol,First Owner,33.01254589,manual,MP,231935,769565
TOYOTA,Fortuner,2023,petrol,Second Owner,21.40503461,automatic,PB,127006,1500000
TOYOTA,Fortuner,2003,diesel,Second Owner,24.2149627,automatic,WB,175212,282609
TOYOTA,Fortuner,2012,diesel,First Owner,19.58801253,manual,WB,376377,830435
TOYOTA,Fortuner,2022,diesel,First Owner,18.66818927,automatic,UP,50657,1439130
TOYOTA,Fortuner,2014,petrol,First Owner,30.55780285,automatic,MH,34746,952174
TOYOTA,Fortuner,2010,diesel,Second Owner,19.01328233,manual,TN,222499,708696
TOYOTA,Fortuner,2009,electric,Second Owner,30.86636343,automatic,GJ,372211,647826
TOYOTA,Fortuner,2002,electric,Second Owner,23.58434104,automatic,GJ,200566,221739
TOYOTA,Innova,2021,electric,Second Owner,34.90097447,manual,UP,329449,1378261
TOYOTA,Innova,2013,petrol,First Owner,18.94682836,automatic,MP,306865,891304
TOYOTA,Innova,2015,diesel,Second Owner,16.85955985,manual,MP,276769,1013043
TOYOTA,Innova,2009,diesel,First Owner,16.50866139,manual,PB,230859,647826
TOYOTA,Innova,2009,diesel,Second Owner,31.70836009,manual,MH,380039,647826
TOYOTA,Innova,2011,petrol,Second Owner,23.75552622,manual,KA,310421,769565
TOYOTA,Innova,2008,petrol,Second Owner,15.06248699,manual,DL,349019,586957
TOYOTA,Innova,2000,petrol,Second Owner,32.49542725,manual,UP,136934,100000
TOYOTA,Innova,2004,petrol,First Owner,32.53842014,manual,WB,223054,343478
TOYOTA,Innova,2019,electric,First Owner,31.12833348,automatic,DL,268711,1256522
TOYOTA,Innova,2007,petrol,First Owner,19.96636966,manual,UP,167953,526087
TOYOTA,Innova,2010,petrol,First Owner,22.4550544,automatic,DL,96676,708696
TOYOTA,Innova,2011,petrol,First Owner,29.8985245,automatic,WB,201014,769565
TOYOTA,Innova,2000,diesel,First Owner,24.78706251,manual,GJ,261768,100000
TOYOTA,Innova,2021,diesel,First Owner,18.07653153,automatic,UP,290345,1378261
TOYOTA,Innova,2019,diesel,Second Owner,19.85596529,manual,KA,265360,1256522
TOYOTA,Innova,2010,electric,First Owner,34.45179074,manual,KA,268858,708696
TOYOTA,Innova,2004,electric,Second Owner,18.02026235,manual,DL,44568,343478
TOYOTA,Innova,2014,petrol,First Owner,29.52161513,manual,MP,182402,952174
TOYOTA,Innova,2004,diesel,Second Owner,24.56036613,manual,RJ,284960,343478
TOYOTA,Innova,2011,electric,First Owner,29.97203319,manual,MP,315238,769565
TOYOTA,Innova,2004,diesel,Second Owner,28.22226482,automatic,RJ,364946,343478
TOYOTA,Innova,2016,electric,First Owner,23.78334381,automatic,WB,300199,1073913
TOYOTA,Innova,2016,electric,First Owner,22.07821649,automatic,MP,385450,1073913
TOYOTA,Innova,2023,petrol,First Owner,30.08718509,automatic,MH,169630,1500000
TOYOTA,Innova,2011,petrol,First Owner,21.46282413,automatic,PB,25235,769565
TOYOTA,Innova,2023,electric,Second Owner,30.7554296,manual,TN,381371,1500000
TOYOTA,Innova,2014,petrol,First Owner,28.59686133,automatic,MH,167233,952174
TOYOTA,Innova,2014,electric,First Owner,26.5533834,manual,RJ,149947,952174
TOYOTA,Innova,2005,electric,Second Owner,22.3760177,manual,RJ,241104,404348
TOYOTA,Innova,2011,diesel,First Owner,19.10162716,manual,WB,181980,769565
TOYOTA,Innova,2019,petrol,Second Owner,29.20839602,manual,RJ,379332,1256522
TOYOTA,Innova,2017,petrol,Second Owner,16.82698454,manual,PB,278434,1134783
TOYOTA,Innova,2013,petrol,First Owner,34.41084512,manual,PB,336403,891304
TOYOTA,Innova,2001,diesel,First Owner,34.57495829,manual,MH,207093,160870
TOYOTA,Innova,2008,diesel,Second Owner,17.60445232,automatic,RJ,357025,586957
TOYOTA,Innova,2004,diesel,First Owner,17.07870646,manual,TN,22070,343478
TOYOTA,Innova,2019,petrol,Second Owner,23.25433454,manual,RJ,371410,1256522
TOYOTA,Innova,2000,petrol,First Owner,34.27366545,automatic,GJ,385048,100000
TOYOTA,Innova,2022,petrol,First Owner,23.00621798,automatic,UP,315832,1439130
TOYOTA,Corolla,2002,diesel,Second Owner,22.27604217,manual,DL,138170,221739
TOYOTA,Corolla,2005,diesel,First Owner,29.07170118,automatic,RJ,305000,404348
TOYOTA,Corolla,2004,electric,First Owner,18.57462473,manual,MH,198646,343478
TOYOTA,Corolla,2020,diesel,First Owner,22.26646967,manual,MH,168899,1317391
TOYOTA,Corolla,2004,electric,Second Owner,20.82614893,manual,GJ,163771,343478
TOYOTA,Corolla,2000,petrol,First Owner,27.03069245,manual,MH,121105,100000
TOYOTA,Corolla,2016,diesel,Second Owner,18.25505772,automatic,UP,103695,1073913
TOYOTA,Corolla,2018,petrol,First Owner,25.97402511,automatic,MH,23703,1195652
TOYOTA,Corolla,2013,petrol,Second Owner,32.1509318,automatic,KA,117193,891304
TOYOTA,Corolla,2011,petrol,First Owner,25.28341093,manual,WB,394645,769565
TOYOTA,Corolla,2009,petrol,First Owner,28.66993234,manual,RJ,126015,647826
TOYOTA,Corolla,2019,diesel,Second Owner,16.50496035,automatic,MH,101547,1256522
TOYOTA,Corolla,2020,petrol,First Owner,23.98011158,automatic,PB,138429,1317391
TOYOTA,Corolla,2017,electric,Second Owner,16.89786335,manual,PB,175786,1134783
TOYOTA,Corolla,2023,diesel,First Owner,26.98923352,automatic,RJ,368516,1500000
TOYOTA,Corolla,2010,petrol,Second Owner,20.62108742,automatic,GJ,399091,708696
TOYOTA,Corolla,2001,diesel,First Owner,20.74531662,manual,WB,365226,160870
TOYOTA,Corolla,2017,electric,Second Owner,16.53533474,automatic,UP,383887,1134783
TOYOTA,Corolla,2006,petrol,First Owner,21.20475723,manual,UP,265358,465217
TOYOTA,Corolla,2023,electric,Second Owner,25.13354354,automatic,MH,186373,1500000
TOYOTA,Corolla,2014,petrol,Second Owner,26.69320206,automatic,PB,189452,952174
TOYOTA,Corolla,2010,electric,First Owner,16.33331103,manual,MH,160623,708696
TOYOTA,Corolla,2017,petrol,Second Owner,28.02918371,manual,TN,126234,1134783
TOYOTA,Corolla,2022,diesel,Second Owner,24.77751522,manual,MH,300753,1439130
TOYOTA,Corolla,2011,petrol,First Owner,25.73816016,manual,MH,374816,769565
TOYOTA,Corolla,2005,diesel,First Owner,31.65593348,manual,MP,351352,404348
TOYOTA,Corolla,2019,petrol,First Owner,21.84452891,manual,UP,153232,1256522
TOYOTA,Corolla,2022,petrol,First Owner,18.48102223,automatic,TN,208698,1439130
TOYOTA,Corolla,2012,electric,First Owner,26.03620351,automatic,MP,149567,830435
TOYOTA,Corolla,2019,electric,First Owner,33.90043835,manual,DL,152869,1256522
TOYOTA,Corolla,2015,electric,Second Owner,25.35739238,manual,TN,114248,1013043
TOYOTA,Corolla,2017,petrol,Second Owner,31.63824348,manual,DL,373446,1134783
TOYOTA,Corolla,2009,petrol,Second Owner,30.14064109,automatic,MH,199030,647826
TOYOTA,Corolla,2022,petrol,First Owner,25.36661574,automatic,RJ,250620,1439130
TOYOTA,Corolla,2007,diesel,First Owner,27.95109555,automatic,PB,174525,526087
TOYOTA,Corolla,2017,diesel,Second Owner,23.13360368,automatic,MP,93429,1134783
TOYOTA,Corolla,2020,petrol,Second Owner,25.61257378,manual,RJ,302936,1317391
TOYOTA,Corolla,2000,electric,First Owner,25.14571511,automatic,GJ,166777,100000
TOYOTA,Corolla,2022,electric,Second Owner,29.18220726,automatic,RJ,235510,1439130
TOYOTA,Corolla,2007,electric,First Owner,23.19962639,automatic,WB,344738,526087
TOYOTA,Yaris,2005,petrol,First Owner,16.99534245,manual,PB,20047,404348
TOYOTA,Yaris,2004,electric,Second Owner,30.77419046,automatic,KA,20133,343478
TOYOTA,Yaris,2014,petrol,First Owner,28.69706007,manual,KA,238667,952174
TOYOTA,Yaris,2021,diesel,First Owner,34.00246911,automatic,PB,31238,1378261
TOYOTA,Yaris,2014,electric,First Owner,23.57432352,automatic,MH,317276,952174
TOYOTA,Yaris,2001,diesel,First Owner,16.56411314,automatic,MP,383957,160870
TOYOTA,Yaris,2000,electric,Second Owner,17.43237973,manual,GJ,179154,100000
TOYOTA,Yaris,2022,petrol,First Owner,30.46639086,automatic,PB,393807,1439130
TOYOTA,Yaris,2022,petrol,First Owner,16.35514566,automatic,MH,338449,1439130
TOYOTA,Yaris,2010,petrol,Second Owner,33.1565229,manual,TN,73246,708696
TOYOTA,Yaris,2009,petrol,First Owner,20.63300223,automatic,WB,71689,647826
TOYOTA,Yaris,2017,electric,First Owner,32.97758081,automatic,TN,173440,1134783
TOYOTA,Yaris,2017,diesel,Second Owner,30.47013698,automatic,MP,317383,1134783
TOYOTA,Yaris,2016,petrol,Second Owner,32.42402073,automatic,TN,87970,1073913
TOYOTA,Yaris,2007,electric,First Owner,19.28079384,automatic,MH,270781,526087
TOYOTA,Yaris,2014,diesel,First Owner,26.91386992,manual,DL,220943,952174
TOYOTA,Yaris,2007,petrol,Second Owner,16.87178264,automatic,UP,101559,526087
TOYOTA,Yaris,2016,diesel,First Owner,19.04561535,automatic,UP,235297,1073913
TOYOTA,Yaris,2011,petrol,First Owner,21.19804455,manual,TN,147019,769565
TOYOTA,Yaris,2007,diesel,First Owner,29.81625183,manual,WB,374066,526087
TOYOTA,Yaris,2013,diesel,Second Owner,15.49428759,automatic,TN,107601,891304
TOYOTA,Yaris,2003,petrol,First Owner,33.06234566,automatic,TN,224051,282609
TOYOTA,Yaris,2000,electric,Second Owner,16.41607027,automatic,MH,140632,100000
TOYOTA,Yaris,2000,diesel,Second Owner,22.52980391,manual,PB,64014,100000
TOYOTA,Yaris,2018,petrol,Second Owner,16.62179257,automatic,KA,215952,1195652
TOYOTA,Yaris,2015,diesel,Second Owner,30.37935686,manual,PB,297809,1013043
TOYOTA,Yaris,2013,diesel,First Owner,17.82629947,manual,PB,322686,891304
TOYOTA,Yaris,2020,electric,Second Owner,32.69513821,manual,RJ,368913,1317391
TOYOTA,Yaris,2015,diesel,First Owner,25.60443973,automatic,PB,188040,1013043
TOYOTA,Yaris,2004,diesel,Second Owner,33.96945639,automatic,GJ,305625,343478
TOYOTA,Yaris,2008,petrol,Second Owner,20.80721826,automatic,GJ,352702,586957
TOYOTA,Yaris,2001,petrol,First Owner,24.08632304,manual,PB,329098,160870
TOYOTA,Yaris,2017,electric,Second Owner,28.88493925,automatic,WB,140156,1134783
TOYOTA,Yaris,2005,diesel,Second Owner,31.63826625,automatic,WB,388387,404348
TOYOTA,Yaris,2008,diesel,First Owner,23.42714175,manual,TN,29145,586957
TOYOTA,Yaris,2000,diesel,Second Owner,32.84865077,manual,GJ,251049,100000
TOYOTA,Yaris,2008,electric,Second Owner,17.35974417,manual,GJ,201566,586957
TOYOTA,Yaris,2015,diesel,Second Owner,29.17369438,manual,WB,80835,1013043
TOYOTA,Yaris,2012,petrol,First Owner,21.96397964,manual,WB,145622,830435
TOYOTA,Yaris,2008,electric,Second Owner,17.02670968,automatic,RJ,85506,586957
TOYOTA,Etios,2020,petrol,First Owner,22.73329114,manual,RJ,63064,1317391
TOYOTA,Etios,2012,petrol,First Owner,32.60431249,automatic,GJ,257807,830435
TOYOTA,Etios,2008,electric,First Owner,34.61067743,manual,UP,281076,586957
TOYOTA,Etios,2010,petrol,Second Owner,22.85599714,automatic,WB,42954,708696
TOYOTA,Etios,2003,diesel,Second Owner,32.72832776,automatic,PB,116872,282609
TOYOTA,Etios,2001,electric,Second Owner,25.19308832,manual,UP,129120,160870
TOYOTA,Etios,2005,petrol,Second Owner,29.34030075,manual,MH,190123,404348
TOYOTA,Etios,2013,diesel,First Owner,15.90742845,automatic,MP,112221,891304
TOYOTA,Etios,2003,diesel,First Owner,26.14623944,manual,GJ,26574,282609
TOYOTA,Etios,2005,petrol,Second Owner,16.40323872,manual,MP,314525,404348
TOYOTA,Etios,2018,diesel,Second Owner,20.37235914,manual,KA,287475,1195652
TOYOTA,Etios,2005,electric,First Owner,26.33628652,manual,DL,266159,404348
TOYOTA,Etios,2001,petrol,Second Owner,31.14327533,manual,WB,50412,160870
TOYOTA,Etios,2017,diesel,Second Owner,26.21787288,manual,RJ,366001,1134783
TOYOTA,Etios,2012,diesel,Second Owner,33.72383082,manual,DL,131132,830435
TOYOTA,Etios,2008,petrol,Second Owner,31.20665015,manual,MP,37458,586957
TOYOTA,Etios,2022,petrol,Second Owner,18.12480292,automatic,WB,296202,1439130
TOYOTA,Etios,2018,petrol,Second Owner,22.77916971,automatic,MH,55165,1195652
TOYOTA,Etios,2012,petrol,First Owner,28.36970855,manual,GJ,340569,830435
TOYOTA,Etios,2010,electric,First Owner,33.76812063,manual,UP,20418,708696
TOYOTA,Etios,2000,petrol,First Owner,34.75431737,automatic,DL,102559,100000
TOYOTA,Etios,2023,electric,First Owner,30.26372876,manual,MH,333380,1500000
TOYOTA,Etios,2021,electric,Second Owner,26.47538611,manual,DL,319501,1378261
TOYOTA,Etios,2006,petrol,Second Owner,30.13219379,manual,UP,364422,465217
TOYOTA,Etios,2020,electric,First Owner,20.46472839,manual,DL,103723,1317391
TOYOTA,Etios,2014,petrol,First Owner,20.67206055,automatic,GJ,133290,952174
TOYOTA,Etios,2000,petrol,First Owner,28.08698692,manual,UP,331834,100000
TOYOTA,Etios,2011,diesel,First Owner,32.43671153,automatic,UP,352119,769565
TOYOTA,Etios,2006,petrol,First Owner,34.39618978,manual,RJ,338184,465217
TOYOTA,Etios,2014,diesel,Second Owner,21.82669202,automatic,GJ,177866,952174
TOYOTA,Etios,2020,electric,Second Owner,30.93107246,automatic,GJ,217473,1317391
TOYOTA,Etios,2018,diesel,First Owner,32.03061611,automatic,TN,112179,1195652
TOYOTA,Etios,2000,electric,First Owner,27.46346486,manual,UP,309070,100000
TOYOTA,Etios,2016,petrol,Second Owner,21.95183764,manual,GJ,197124,1073913
TOYOTA,Etios,2016,electric,Second Owner,27.38177131,manual,DL,64228,1073913
TOYOTA,Etios,2002,electric,Second Owner,26.68897809,automatic,WB,313190,221739
TOYOTA,Etios,2011,petrol,First Owner,27.13051012,manual,MP,212043,769565
TOYOTA,Etios,2005,electric,Second Owner,27.38520428,manual,UP,396563,404348
TOYOTA,Etios,2010,petrol,First Owner,31.94116382,automatic,WB,332331,708696
TOYOTA,Etios,2002,diesel,First Owner,18.40163027,manual,PB,389000,221739
TOYOTA,Glanza,2007,petrol,Second Owner,22.34587895,automatic,WB,137507,526087
TOYOTA,Glanza,2013,petrol,Second Owner,26.72003455,manual,GJ,44871,891304
TOYOTA,Glanza,2013,electric,Second Owner,20.66655477,automatic,TN,349106,891304
TOYOTA,Glanza,2009,diesel,First Owner,34.56306244,automatic,MH,244693,647826
TOYOTA,Glanza,2001,petrol,Second Owner,20.26300519,automatic,MP,394506,160870
TOYOTA,Glanza,2013,diesel,Second Owner,24.39257761,automatic,UP,84140,891304
TOYOTA,Glanza,2008,diesel,First Owner,32.54730091,automatic,KA,227665,586957
TOYOTA,Glanza,2002,electric,Second Owner,16.60127325,automatic,UP,184532,221739
TOYOTA,Glanza,2020,petrol,Second Owner,31.41376004,automatic,WB,49171,1317391
TOYOTA,Glanza,2007,electric,First Owner,26.42016738,manual,WB,338889,526087
TOYOTA,Glanza,2015,petrol,First Owner,15.63604082,automatic,UP,101772,1013043
TOYOTA,Glanza,2001,diesel,First Owner,33.05825784,manual,WB,315979,160870
TOYOTA,Glanza,2005,petrol,First Owner,15.78393671,manual,PB,86668,404348
TOYOTA,Glanza,2020,petrol,First Owner,25.30435593,manual,MH,209537,1317391
TOYOTA,Glanza,2011,diesel,Second Owner,15.98062493,automatic,MH,148738,769565
TOYOTA,Glanza,2004,diesel,Second Owner,16.42400197,manual,MH,158684,343478
TOYOTA,Glanza,2001,petrol,First Owner,32.74408629,automatic,RJ,379504,160870
TOYOTA,Glanza,2015,electric,Second Owner,30.31651094,manual,TN,29433,1013043
TOYOTA,Glanza,2004,petrol,Second Owner,18.93882346,automatic,WB,247476,343478
TOYOTA,Glanza,2014,diesel,First Owner,27.40935946,automatic,RJ,152018,952174
TOYOTA,Glanza,2011,electric,First Owner,30.89359137,manual,MH,283759,769565
TOYOTA,Glanza,2003,diesel,First Owner,32.79181283,automatic,UP,98387,282609
TOYOTA,Glanza,2014,diesel,Second Owner,24.36613854,manual,WB,93790,952174
TOYOTA,Glanza,2010,electric,First Owner,32.94999755,automatic,RJ,107635,708696
TOYOTA,Glanza,2015,diesel,Second Owner,25.15700145,automatic,WB,206293,1013043
TOYOTA,Glanza,2022,diesel,Second Owner,28.76456084,manual,PB,315305,1439130
TOYOTA,Glanza,2005,diesel,Second Owner,34.58058719,automatic,PB,95229,404348
TOYOTA,Glanza,2013,diesel,Second Owner,19.71903578,manual,TN,255578,891304
TOYOTA,Glanza,2017,diesel,First Owner,18.37042552,manual,GJ,266279,1134783
TOYOTA,Glanza,2011,diesel,Second Owner,21.8403765,manual,KA,231762,769565
TOYOTA,Glanza,2010,diesel,First Owner,18.28798045,automatic,MH,151460,708696
TOYOTA,Glanza,2012,diesel,Second Owner,20.68325611,manual,GJ,200811,830435
TOYOTA,Glanza,2020,diesel,First Owner,29.85970647,manual,TN,121801,1317391
TOYOTA,Glanza,2022,petrol,First Owner,24.55048072,manual,MP,277013,1439130
TOYOTA,Glanza,2010,petrol,First Owner,22.50082589,manual,GJ,361581,708696
TOYOTA,Glanza,2022,diesel,Second Owner,22.37448011,automatic,KA,180379,1439130
TOYOTA,Glanza,2015,petrol,Second Owner,18.8905995,automatic,KA,93205,1013043
TOYOTA,Glanza,2014,electric,Second Owner,23.94822909,manual,UP,120875,952174
TOYOTA,Glanza,2020,petrol,First Owner,27.49271117,manual,WB,208695,1317391
TOYOTA,Glanza,2014,diesel,Second Owner,17.78309669,manual,PB,239700,952174
TOYOTA,Camry,2003,diesel,Second Owner,34.45625723,manual,GJ,342960,282609
TOYOTA,Camry,2010,petrol,Second Owner,23.86562353,manual,RJ,112096,708696
TOYOTA,Camry,2018,diesel,First Owner,33.95921834,manual,GJ,215957,1195652
TOYOTA,Camry,2014,electric,Second Owner,17.69317853,automatic,KA,327385,952174
TOYOTA,Camry,2003,electric,Second Owner,30.34431906,manual,KA,397541,282609
TOYOTA,Camry,2020,diesel,First Owner,27.35276101,manual,TN,269422,1317391
TOYOTA,Camry,2012,electric,First Owner,31.40128239,manual,KA,148167,830435
TOYOTA,Camry,2021,electric,First Owner,27.01355846,manual,GJ,172086,1378261
TOYOTA,Camry,2018,petrol,First Owner,34.25673266,manual,TN,54198,1195652
TOYOTA,Camry,2001,electric,First Owner,27.53863662,manual,DL,180997,160870
TOYOTA,Camry,2013,petrol,First Owner,30.69208251,automatic,TN,237983,891304
TOYOTA,Camry,2003,diesel,Second Owner,32.55163545,automatic,MH,221675,282609
TOYOTA,Camry,2015,petrol,Second Owner,29.29166942,manual,KA,274598,1013043
TOYOTA,Camry,2020,diesel,First Owner,25.48473313,automatic,UP,132932,1317391
TOYOTA,Camry,2019,diesel,Second Owner,20.45634158,manual,WB,379823,1256522
TOYOTA,Camry,2013,diesel,First Owner,32.08985227,automatic,RJ,169494,891304
TOYOTA,Camry,2014,diesel,Second Owner,24.61156505,manual,MH,302661,952174
TOYOTA,Camry,2002,diesel,First Owner,27.41416453,manual,MH,336647,221739
TOYOTA,Camry,2007,petrol,First Owner,16.58453076,manual,RJ,48514,526087
TOYOTA,Camry,2015,diesel,Second Owner,24.94702646,automatic,MH,236348,1013043
TOYOTA,Camry,2009,electric,Second Owner,28.96315288,automatic,WB,36486,647826
TOYOTA,Camry,2003,electric,Second Owner,26.6814382,manual,MH,372400,282609
