Brand,Model,Manufacturing Year,Fuel Type,Owner,Mileage (kmpl),Transmission,Registration State,KM Driven,Selling Price
HONDA,Jazz,2012,electric,Second Owner,28.00876528,manual,MH,31391,1428893
HONDA,Jazz,2013,petrol,Second Owner,34.12543202,automatic,DL,364404,1913458
HONDA,Jazz,2016,petrol,First Owner,30.29674794,manual,PB,129240,869536
HONDA,Jazz,2008,petrol,First Owner,23.10513561,automatic,DL,64906,1597689
HONDA,Jazz,2016,petrol,First Owner,29.96550749,automatic,TN,97666,939501
HONDA,Amaze,2007,electric,First Owner,33.99388362,automatic,GJ,159322,219126
HONDA,Amaze,2001,petrol,First Owner,24.98761091,manual,TN,200207,987528
HONDA,Amaze,2023,electric,First Owner,23.20993866,manual,RJ,252629,814399
HONDA,Amaze,2012,electric,Second Owner,16.56037398,manual,WB,172137,1671632
HONDA,Amaze,2002,diesel,First Owner,32.84740741,automatic,WB,336929,1164247
HONDA,Amaze,2015,petrol,Second Owner,19.92868562,automatic,WB,266002,1660279
HONDA,Amaze,2005,petrol,Second Owner,16.27915794,manual,WB,249603,1103862
HONDA,Amaze,2018,diesel,Second Owner,25.74406973,manual,MH,157775,1318841
HONDA,Amaze,2006,electric,First Owner,31.91799292,automatic,MP,131109,980531
HONDA,Amaze,2009,petrol,First Owner,23.13270111,automatic,RJ,71754,673981
HONDA,Amaze,2008,electric,Second Owner,30.6613494,manual,PB,377520,1203086
HONDA,Amaze,2001,diesel,First Owner,31.72792015,automatic,UP,352110,568655
HONDA,Amaze,2014,electric,First Owner,24.08807118,manual,MH,57621,1428925
HONDA,Amaze,2004,petrol,Second Owner,26.81910132,manual,KA,134595,526230
HONDA,Amaze,2021,electric,First Owner,25.67824597,automatic,GJ,54936,1279761
HONDA,Amaze,2003,electric,First Owner,33.78391723,manual,MH,181511,1165397
HONDA,Amaze,2019,petrol,First Owner,29.5101137,manual,TN,114071,1821419
HONDA,Amaze,2003,petrol,First Owner,33.50685622,automatic,UP,121052,1227422
HONDA,Amaze,2017,electric,Second Owner,19.40019956,manual,GJ,332604,1434474
HONDA,Amaze,2003,electric,Second Owner,21.20473704,manual,WB,280337,1711502
HONDA,Amaze,2016,diesel,First Owner,16.41826946,automatic,MP,218201,1522484
HONDA,Amaze,2011,petrol,First Owner,24.99815913,automatic,RJ,133089,1044564
HONDA,Amaze,2021,electric,First Owner,32.47847359,manual,WB,376335,1925818
HONDA,Amaze,2016,petrol,Second Owner,21.53693394,manual,PB,374286,1418823
HONDA,Amaze,2009,diesel,First Owner,17.56564214,automatic,KA,129748,1939056
HONDA,Amaze,2021,electric,First Owner,16.3689251,automatic,MP,298085,570151
HONDA,Amaze,2000,electric,Second Owner,23.95000545,manual,GJ,229160,1648675
HONDA,Amaze,2021,electric,First Owner,18.28043489,manual,WB,175339,531900
HONDA,Amaze,2023,petrol,Second Owner,21.92208058,manual,TN,221385,1507241
HONDA,Amaze,2017,diesel,First Owner,31.39959616,manual,KA,75590,974885
HONDA,Amaze,2017,petrol,Second Owner,22.68094766,automatic,RJ,59876,228293
HONDA,Amaze,2013,electric,First Owner,27.19741837,automatic,UP,376775,1797520
HONDA,Amaze,2014,diesel,First Owner,25.04320112,automatic,WB,397914,1239207
HONDA,Amaze,2011,electric,Second Owner,29.37066586,automatic,PB,177129,1291180
HONDA,Amaze,2003,electric,Second Owner,18.12329918,manual,UP,380458,1707502
HONDA,Amaze,2002,petrol,Second Owner,33.40882073,automatic,TN,116602,585699
HONDA,Amaze,2019,electric,Second Owner,27.87265595,manual,PB,366070,969148
HONDA,Amaze,2011,diesel,Second Owner,20.41907463,manual,GJ,344612,472248
HONDA,Amaze,2006,electric,First Owner,17.46507416,automatic,KA,345324,1798830
HONDA,Amaze,2010,electric,Second Owner,17.99451128,automatic,DL,277393,250710
HONDA,WR-V,2000,petrol,Second Owner,30.65325854,manual,GJ,165656,1266398
HONDA,WR-V,2005,diesel,Second Owner,26.76220107,automatic,PB,208850,1607549
HONDA,WR-V,2014,petrol,Second Owner,22.61516581,manual,WB,146371,204819
HONDA,WR-V,2014,electric,First Owner,21.65801692,manual,TN,38673,1122875
HONDA,WR-V,2018,petrol,First Owner,32.11516009,automatic,WB,154415,1449887
HONDA,WR-V,2010,petrol,First Owner,32.49525048,manual,MP,301094,211984
HONDA,WR-V,2022,petrol,First Owner,26.62524077,automatic,RJ,251135,1992568
HONDA,WR-V,2001,petrol,First Owner,25.49088131,automatic,MP,362744,550441
HONDA,WR-V,2013,electric,Second Owner,31.32896084,automatic,DL,303691,1461925
HONDA,WR-V,2001,electric,First Owner,29.9867036,manual,PB,117305,940677
HONDA,WR-V,2003,diesel,First Owner,23.00650367,automatic,WB,73027,340352
HONDA,WR-V,2016,petrol,Second Owner,16.6547737,manual,RJ,120532,593508
HONDA,WR-V,2002,petrol,Second Owner,30.37000215,automatic,RJ,215163,1581699
HONDA,WR-V,2012,diesel,First Owner,18.37402058,manual,UP,198603,340254
HONDA,WR-V,2008,petrol,First Owner,15.32753813,manual,WB,198755,768650
HONDA,WR-V,2006,diesel,Second Owner,31.8660535,manual,DL,161462,464720
HONDA,WR-V,2014,electric,First Owner,26.56507691,manual,RJ,52574,1615302
HONDA,WR-V,2022,diesel,Second Owner,32.83332071,manual,UP,200738,1773683
HONDA,WR-V,2010,petrol,Second Owner,24.69176166,automatic,MP,103663,1686242
HONDA,WR-V,2019,diesel,First Owner,33.52962201,manual,WB,356801,810433
HONDA,WR-V,2001,electric,First Owner,22.07943496,automatic,KA,279685,1180903
HONDA,WR-V,2014,petrol,First Owner,29.49044005,automatic,WB,199627,1432420
HONDA,WR-V,2013,electric,Second Owner,21.01973019,automatic,WB,119752,1928249
HONDA,WR-V,2019,electric,Second Owner,15.02327329,automatic,MH,46631,1845112
HONDA,WR-V,2021,diesel,First Owner,22.59489069,manual,WB,169236,326308
HONDA,WR-V,2010,electric,First Owner,29.75531026,automatic,GJ,368964,345929
HONDA,WR-V,2002,petrol,First Owner,18.00048359,automatic,TN,312790,1275659
HONDA,WR-V,2016,electric,Second Owner,25.09604066,automatic,MP,107633,1990544
HONDA,WR-V,2011,electric,Second Owner,19.2464297,automatic,DL,199046,1013997
HONDA,WR-V,2023,diesel,Second Owner,16.49248243,automatic,RJ,164929,1493188
HONDA,WR-V,2020,electric,First Owner,27.34903964,automatic,TN,149278,1758404
HONDA,WR-V,2014,diesel,Second Owner,34.03935245,manual,TN,105424,730039
HONDA,WR-V,2015,diesel,Second Owner,21.21408437,manual,UP,301095,491429
HONDA,WR-V,2004,petrol,First Owner,26.61291601,manual,DL,41009,1057582
HONDA,WR-V,2019,petrol,Second Owner,34.07206736,automatic,PB,240082,1596996
HONDA,WR-V,2005,petrol,First Owner,28.009667,automatic,PB,34835,1071996
HONDA,WR-V,2018,petrol,Second Owner,28.46226605,automatic,DL,221960,596423
HONDA,WR-V,2004,diesel,First Owner,18.57857023,manual,MH,62290,1625310
HONDA,WR-V,2002,electric,First Owner,24.85219358,automatic,DL,170013,1775520
HONDA,WR-V,2000,petrol,Second Owner,22.34165494,automatic,RJ,388318,586708
HONDA,BR-V,2005,petrol,First Owner,24.41913705,manual,DL,118727,504916
HONDA,BR-V,2014,petrol,Second Owner,31.01653153,automatic,MH,183989,750706
HONDA,BR-V,2001,electric,First Owner,24.21397975,manual,MH,48039,672910
HONDA,BR-V,2002,petrol,First Owner,16.25701357,automatic,KA,80059,314915
HONDA,BR-V,2016,electric,First Owner,33.11083322,automatic,WB,377422,1350778
HONDA,BR-V,2023,diesel,Second Owner,25.89631775,automatic,MH,395095,1198136
HONDA,BR-V,2011,diesel,First Owner,33.48988717,manual,MH,77247,947777
HONDA,BR-V,2017,diesel,First Owner,26.44709024,automatic,RJ,134826,295645
HONDA,BR-V,2014,electric,Second Owner,16.39272632,manual,MH,321977,415865
HONDA,BR-V,2011,petrol,First Owner,26.05738787,automatic,UP,359597,571931
HONDA,BR-V,2015,petrol,First Owner,26.51477865,manual,KA,38254,232720
HONDA,BR-V,2007,petrol,First Owner,19.28679759,automatic,UP,366125,1110571
HONDA,BR-V,2013,petrol,First Owner,24.42058168,manual,MP,52611,534247
HONDA,BR-V,2016,petrol,Second Owner,24.18883024,manual,GJ,129314,1484508
HONDA,BR-V,2020,electric,First Owner,27.45752298,automatic,KA,66827,596676
HONDA,BR-V,2007,diesel,First Owner,20.19228197,manual,WB,208344,1078936
HONDA,BR-V,2014,petrol,Second Owner,26.63496836,manual,PB,33830,391113
HONDA,BR-V,2013,diesel,First Owner,19.81904085,manual,GJ,388629,497426
HONDA,BR-V,2017,electric,First Owner,23.92890544,automatic,WB,253656,1678844
HONDA,BR-V,2019,electric,Second Owner,17.45411399,manual,GJ,132749,1672104
HONDA,BR-V,2006,petrol,Second Owner,15.74601096,automatic,DL,25696,1647296
HONDA,BR-V,2002,electric,Second Owner,21.41174612,manual,DL,348422,1991918
HONDA,BR-V,2011,diesel,Second Owner,20.49143501,manual,GJ,182334,285089
HONDA,BR-V,2020,petrol,First Owner,23.13871824,manual,WB,195569,1378552
HONDA,BR-V,2023,petrol,Second Owner,34.2396524,manual,DL,77420,1107533
HONDA,BR-V,2002,diesel,First Owner,25.4445859,automatic,RJ,251367,1527768
HONDA,BR-V,2019,petrol,Second Owner,26.06353412,automatic,KA,172712,1860121
HONDA,BR-V,2013,petrol,First Owner,33.83202078,manual,DL,253081,1706575
HONDA,BR-V,2014,diesel,Second Owner,33.42294275,automatic,PB,276974,1099785
HONDA,BR-V,2013,petrol,Second Owner,32.68223908,automatic,PB,262439,709087
HONDA,BR-V,2006,petrol,First Owner,16.95989484,manual,MP,381464,574251
HONDA,BR-V,2016,diesel,Second Owner,27.68594821,manual,PB,144434,491244
HONDA,BR-V,2011,electric,Second Owner,31.16197961,manual,UP,207165,673663
HONDA,BR-V,2019,diesel,Second Owner,31.71149379,manual,GJ,388722,1484691
HONDA,BR-V,2003,petrol,First Owner,26.55814285,manual,GJ,67150,1251208
HONDA,BR-V,2008,diesel,Second Owner,15.34991095,manual,GJ,177183,1952635
HONDA,BR-V,2005,petrol,Second Owner,34.47425803,automatic,KA,188365,399673
HONDA,BR-V,2015,petrol,First Owner,24.44393406,manual,UP,123513,1610913
HONDA,BR-V,2021,diesel,First Owner,22.87191791,manual,MP,200736,1425694
HONDA,BR-V,2021,petrol,Second Owner,22.89897427,manual,WB,300450,1800558
HONDA,CR-V,2020,electric,First Owner,23.4830176,automatic,MH,115896,835102
HONDA,CR-V,2020,petrol,First Owner,19.84361436,manual,DL,228285,1790207
HONDA,CR-V,2001,diesel,First Owner,21.54667251,automatic,KA,374816,1469917
HONDA,CR-V,2023,electric,Second Owner,34.7071522,automatic,MH,286897,739694
HONDA,CR-V,2007,electric,Second Owner,22.36336001,automatic,MH,97704,1835104
HONDA,CR-V,2010,petrol,First Owner,25.53450033,manual,RJ,94374,364561
HONDA,CR-V,2012,diesel,Second Owner,31.96588532,automatic,RJ,175724,1206942
HONDA,CR-V,2016,petrol,First Owner,25.54855622,manual,WB,370288,411262
HONDA,CR-V,2007,petrol,Second Owner,21.48906843,manual,KA,232748,1413670
HONDA,CR-V,2020,diesel,First Owner,25.47501954,manual,GJ,230700,1971817
HONDA,CR-V,2017,diesel,Second Owner,17.28172621,manual,MH,370761,712444
HONDA,CR-V,2017,petrol,First Owner,17.6001391,automatic,MH,30875,1609128
HONDA,CR-V,2013,electric,Second Owner,28.88215064,manual,DL,110853,1020861
HONDA,CR-V,2014,petrol,Second Owner,33.34921315,automatic,MP,68996,1843818
HONDA,CR-V,2005,electric,First Owner,29.51356267,automatic,KA,185065,610691
HONDA,CR-V,2010,petrol,Second Owner,16.49226481,manual,DL,379245,700249
HONDA,CR-V,2012,diesel,Second Owner,23.05791222,manual,UP,392842,882656
HONDA,CR-V,2000,electric,Second Owner,15.05107177,automatic,WB,99139,1926059
HONDA,CR-V,2005,diesel,Second Owner,25.22413487,automatic,RJ,320834,1900640
HONDA,CR-V,2008,diesel,Second Owner,18.8640897,manual,MP,123340,1517680
HONDA,CR-V,2007,diesel,Second Owner,32.36293297,manual,GJ,22646,904083
HONDA,CR-V,2010,diesel,Second Owner,17.08670106,manual,UP,142372,1569128
HONDA,CR-V,2021,diesel,Second Owner,15.02866797,automatic,MP,235723,1346055
HONDA,CR-V,2018,petrol,First Owner,24.02292086,manual,DL,61592,889699
HONDA,CR-V,2023,electric,Second Owner,18.10866608,manual,UP,49339,760071
HONDA,CR-V,2008,petrol,First Owner,29.75972765,manual,PB,123849,1845406
HONDA,CR-V,2016,petrol,Second Owner,33.39869464,manual,MP,118718,350902
HONDA,CR-V,2011,petrol,First Owner,15.83876029,automatic,TN,129702,1856213
HONDA,CR-V,2013,diesel,Second Owner,22.91164224,automatic,WB,242726,1067561
HONDA,CR-V,2014,petrol,First Owner,34.93629952,manual,TN,110883,1459003
HONDA,CR-V,2015,electric,First Owner,29.6534394,automatic,MH,204703,216625
HONDA,CR-V,2021,petrol,Second Owner,34.06375287,manual,KA,59967,1353966
HONDA,CR-V,2021,diesel,First Owner,18.2816657,automatic,DL,194619,848530
HONDA,CR-V,2019,electric,Second Owner,19.42737119,automatic,KA,85463,283987
HONDA,CR-V,2000,electric,Second Owner,18.09622481,manual,GJ,328995,1633239
HONDA,CR-V,2009,electric,First Owner,21.04738068,manual,MP,45062,952509
HONDA,CR-V,2007,electric,Second Owner,29.48768137,manual,RJ,79123,1812970
HONDA,CR-V,2017,petrol,First Owner,18.29893322,manual,RJ,224140,1657367
HONDA,CR-V,2000,diesel,First Owner,25.48468076,automatic,PB,371373,1606819
HONDA,CR-V,2001,electric,Second Owner,20.38419838,manual,TN,35234,637064
HONDA,Accord,2000,electric,Second Owner,31.58391558,manual,RJ,290089,1845287
HONDA,Accord,2000,diesel,Second Owner,15.13184811,manual,UP,287333,500047
HONDA,Accord,2008,petrol,Second Owner,19.46229917,manual,MH,122518,420442
HONDA,Accord,2012,electric,Second Owner,27.10481515,manual,PB,220591,1216108
HONDA,Accord,2000,petrol,First Owner,16.93421004,manual,MP,216815,432204
HONDA,Accord,2012,petrol,First Owner,24.32624432,automatic,WB,147066,1358834
HONDA,Accord,2019,petrol,Second Owner,23.72414593,manual,WB,130711,795201
HONDA,Accord,2021,petrol,Second Owner,32.05046014,automatic,KA,191979,959371
HONDA,Accord,2006,electric,Second Owner,27.50794386,manual,WB,29173,949160
HONDA,Accord,2001,electric,First Owner,27.79404124,automatic,KA,393141,1808032
HONDA,Accord,2005,petrol,First Owner,34.03615204,automatic,MH,190751,1857942
HONDA,Accord,2006,petrol,First Owner,34.64720751,automatic,MH,337986,1240186
HONDA,Accord,2013,diesel,Second Owner,28.06789464,manual,RJ,363246,1479501
HONDA,Accord,2017,diesel,Second Owner,25.440029,automatic,WB,248310,1590512
HONDA,Accord,2014,diesel,First Owner,27.15840117,manual,KA,123013,1191005
HONDA,Accord,2001,electric,Second Owner,22.6488741,automatic,MH,234401,206902
HONDA,Accord,2009,diesel,Second Owner,34.74913234,manual,PB,159969,1986733
HONDA,Accord,2022,electric,First Owner,29.10042519,manual,RJ,320784,1853488
HONDA,Accord,2011,electric,First Owner,20.82013589,automatic,DL,296626,534689
HONDA,Accord,2016,electric,Second Owner,16.15532598,manual,RJ,372196,1661256
HONDA,Accord,2007,electric,First Owner,15.89443858,automatic,WB,140963,801623
HONDA,Accord,2010,diesel,Second Owner,19.09825961,automatic,TN,76145,469935
HONDA,Accord,2002,petrol,First Owner,19.65826109,manual,RJ,171655,1782376
HONDA,Accord,2005,petrol,First Owner,23.30090988,automatic,KA,399432,1475835
HONDA,Accord,2008,petrol,Second Owner,19.29692023,manual,MH,260183,1394211
HONDA,Accord,2005,diesel,Second Owner,27.61820862,automatic,MH,101718,907615
HONDA,Accord,2008,petrol,First Owner,19.22509462,manual,WB,24857,458478
HONDA,Accord,2006,diesel,Second Owner,18.75753078,manual,WB,248593,546900
HONDA,Accord,2008,diesel,First Owner,24.42473986,manual,TN,31166,1746409
HONDA,Accord,2017,diesel,Second Owner,32.77337199,automatic,WB,272565,918054
HONDA,Accord,2011,petrol,First Owner,24.36610975,manual,KA,289642,1463685
HONDA,Accord,2007,petrol,First Owner,23.27697489,manual,WB,188879,242094
HONDA,Accord,2007,petrol,First Owner,26.56189815,manual,DL,176495,1440152
HONDA,Accord,2017,electric,Second Owner,20.14427358,manual,PB,126371,294209
HONDA,Accord,2019,diesel,First Owner,22.06873109,manual,KA,64180,623838
HONDA,Accord,2014,electric,First Owner,19.27670511,manual,TN,323272,457079
HONDA,Accord,2006,diesel,First Owner,26.43619989,manual,PB,108620,1447901
HONDA,Accord,2010,petrol,First Owner,28.94775123,manual,MH,250360,1993982
HONDA,Accord,2019,diesel,Second Owner,28.47397282,manual,RJ,119411,353870
HONDA,Accord,2015,diesel,Second Owner,20.09635636,automatic,MP,79911,1600081
HONDA,Brio,2003,electric,First Owner,30.59296411,manual,KA,77450,1668959
HONDA,Brio,2005,diesel,First Owner,20.1190733,manual,WB,65940,1820237
HONDA,Brio,2021,petrol,Second Owner,18.00623103,manual,TN,76584,994813
HONDA,Brio,2002,diesel,First Owner,21.99617497,automatic,KA,161342,1914897
HONDA,Brio,2008,diesel,Second Owner,26.95488178,manual,KA,281875,1243938
HONDA,Brio,2009,diesel,First Owner,17.84003638,manual,UP,286486,1874547
HONDA,Brio,2013,electric,Second Owner,27.96174224,automatic,MP,326077,1113429
HONDA,Brio,2010,diesel,First Owner,32.26135993,automatic,MH,349233,1918285
HONDA,Brio,2017,diesel,Second Owner,20.86281021,automatic,MH,218610,441125
HONDA,Brio,2021,electric,Second Owner,24.00413232,manual,MP,175560,1098765
HONDA,Brio,2011,electric,Second Owner,19.56620851,manual,TN,116279,955233
HONDA,Brio,2022,electric,First Owner,22.22523458,manual,WB,135185,941205
HONDA,Brio,2011,electric,Second Owner,15.43941142,manual,MP,74101,873231
HONDA,Brio,2012,petrol,Second Owner,34.07538792,automatic,GJ,152493,880503
HONDA,Brio,2012,petrol,First Owner,23.31780426,automatic,MH,220082,1006639
HONDA,Brio,2018,diesel,First Owner,30.7774022,manual,KA,212827,1186544
HONDA,Brio,2018,petrol,First Owner,17.85286875,automatic,UP,140668,1775486
HONDA,Brio,2022,diesel,First Owner,31.24710088,manual,TN,335669,1614543
HONDA,Brio,2013,petrol,Second Owner,32.20294622,manual,TN,45117,1763215
HONDA,Brio,2003,electric,First Owner,29.30954257,manual,PB,338606,1640295
HONDA,Brio,2012,electric,First Owner,33.0641665,manual,WB,225588,884837
HONDA,Brio,2007,petrol,First Owner,18.34394259,automatic,UP,396217,725201
HONDA,Brio,2022,petrol,First Owner,24.52963658,automatic,TN,274307,1705558
HONDA,Brio,2020,diesel,First Owner,27.40219064,manual,WB,140331,999487
HONDA,Brio,2022,diesel,First Owner,26.92385941,manual,WB,196006,303533
HONDA,Brio,2018,diesel,First Owner,32.22081869,automatic,RJ,357098,1699183
HONDA,Brio,2011,electric,Second Owner,19.31382736,automatic,PB,339737,1241127
HONDA,Brio,2017,electric,Second Owner,18.51287665,manual,PB,163462,1008017
HONDA,Brio,2005,electric,Second Owner,20.0675719,automatic,MH,279539,620525
HONDA,Brio,2017,electric,Second Owner,32.83100099,automatic,PB,304706,866224
HONDA,Brio,2018,diesel,Second Owner,33.82054165,automatic,MH,244579,1343164
HONDA,Brio,2021,electric,First Owner,26.39260209,manual,TN,376225,1326709
HONDA,Brio,2004,electric,First Owner,25.02743869,automatic,KA,250995,331613
HONDA,Brio,2023,electric,First Owner,27.10771216,automatic,MP,168747,303166
HONDA,Brio,2008,electric,First Owner,27.326153,automatic,WB,367188,1542703
HONDA,Brio,2002,petrol,Second Owner,18.4060941,automatic,TN,56881,1913334
HONDA,Brio,2009,diesel,Second Owner,28.72821763,automatic,TN,29319,224759
HONDA,Brio,2018,diesel,First Owner,24.04702205,manual,KA,286055,420713
HONDA,Brio,2002,electric,First Owner,25.34763918,automatic,TN,246980,785641
HONDA,Brio,2021,petrol,Second Owner,15.60633209,automatic,RJ,59927,1570045
HONDA,Mobilio,2014,diesel,Second Owner,30.29113265,automatic,GJ,131464,386833
HONDA,Mobilio,2000,diesel,Second Owner,31.70855923,automatic,WB,99261,1007550
HONDA,Mobilio,2006,electric,First Owner,27.38843108,manual,DL,119411,1327860
HONDA,Mobilio,2011,electric,First Owner,29.97447271,manual,MH,320339,548753
HONDA,Mobilio,2016,diesel,Second Owner,25.45412006,manual,TN,336566,307752
HONDA,Mobilio,2020,diesel,Second Owner,27.36706758,automatic,DL,393284,1587199
HONDA,Mobilio,2023,petrol,First Owner,22.89143397,automatic,TN,329705,613696
HONDA,Mobilio,2019,diesel,First Owner,30.8374853,manual,WB,386944,1768248
HONDA,Mobilio,2004,diesel,First Owner,24.36541861,manual,PB,189827,1943855
HONDA,Mobilio,2003,electric,First Owner,28.60425809,manual,UP,302999,493225
HONDA,Mobilio,2011,diesel,Second Owner,27.42858757,manual,GJ,48879,581646
HONDA,Mobilio,2019,electric,Second Owner,29.04629037,manual,DL,173137,498692
HONDA,Mobilio,2023,diesel,Second Owner,30.7043175,manual,DL,298235,1322586
HONDA,Mobilio,2017,diesel,First Owner,25.25426963,automatic,MH,163819,1629008
HONDA,Mobilio,2016,diesel,First Owner,31.26131899,automatic,WB,302745,1501310
HONDA,Mobilio,2018,petrol,First Owner,24.94514475,manual,DL,376602,1017320
HONDA,Mobilio,2008,electric,Second Owner,34.13268646,automatic,WB,140646,1018040
HONDA,Mobilio,2003,petrol,Second Owner,30.05343497,automatic,GJ,385866,1782265
HONDA,Mobilio,2020,diesel,Second Owner,18.42283299,manual,DL,288334,779705
HONDA,Mobilio,2001,petrol,First Owner,31.59168943,manual,RJ,133962,1314552
HONDA,Mobilio,2003,electric,First Owner,26.03175322,automatic,KA,147871,1563679
HONDA,Mobilio,2001,diesel,Second Owner,34.68921916,automatic,UP,359615,1294270
HONDA,Mobilio,2014,petrol,First Owner,29.37638087,automatic,DL,64550,1822489
HONDA,Mobilio,2001,petrol,Second Owner,16.68781493,manual,MH,156991,1365121
HONDA,Mobilio,2003,electric,Second Owner,22.89920855,automatic,PB,175865,1777900
HONDA,Mobilio,2005,petrol,Second Owner,25.34550805,manual,WB,318327,1952854
HONDA,Mobilio,2006,electric,Second Owner,31.78027206,manual,UP,370016,396593
HONDA,Mobilio,2009,diesel,First Owner,29.58691069,automatic,MP,205657,1376211
HONDA,Mobilio,2018,diesel,First Owner,22.38720141,manual,DL,21716,1900131
HONDA,Mobilio,2018,petrol,First Owner,28.06865375,manual,MP,240889,1607913
HONDA,Mobilio,2021,diesel,First Owner,26.53821816,manual,UP,151361,1138230
HONDA,Mobilio,2011,diesel,First Owner,17.52105218,automatic,TN,286841,423125
HONDA,Mobilio,2002,petrol,First Owner,19.69717386,automatic,WB,146148,1981947
HONDA,Mobilio,2012,diesel,Second Owner,21.82244625,automatic,UP,112855,586570
HONDA,Mobilio,2017,petrol,First Owner,18.90966813,manual,RJ,83041,277083
HONDA,Mobilio,2007,electric,First Owner,18.00267692,automatic,MP,265151,880492
HONDA,Mobilio,2020,electric,First Owner,16.1639554,manual,RJ,348289,1075385
HONDA,Mobilio,2014,electric,Second Owner,32.46205131,automatic,UP,153425,1089078
HONDA,Mobilio,2000,petrol,First Owner,20.77886836,manual,MP,299063,1948373
HONDA,Mobilio,2002,petrol,Second Owner,20.80641208,automatic,WB,40141,1671824
TOYOTA,Fortuner,2007,diesel,First Owner,19.12456275,automatic,MP,94484,1548542
TOYOTA,Fortuner,2003,diesel,First Owner,24.50794744,manual,MH,134289,1964510
TOYOTA,Fortuner,2015,diesel,First Owner,25.28483936,manual,MP,354837,1366602
TOYOTA,Fortuner,2022,diesel,Second Owner,19.16562717,automatic,KA,154921,460387
TOYOTA,Fortuner,2009,diesel,Second Owner,27.17140676,automatic,TN,126849,1829773
TOYOTA,Fortuner,2011,petrol,First Owner,29.45999919,manual,WB,195923,242786
TOYOTA,Fortuner,2013,petrol,First Owner,22.47680172,automatic,DL,188170,390614
TOYOTA,Fortuner,2013,electric,First Owner,26.70903394,manual,PB,143185,1538652
TOYOTA,Fortuner,2001,electric,Second Owner,25.0460381,manual,KA,254605,386518
TOYOTA,Fortuner,2022,electric,Second Owner,18.91096797,manual,RJ,182105,1604907
TOYOTA,Fortuner,2004,electric,First Owner,29.60021978,manual,GJ,186835,777659
TOYOTA,Fortuner,2004,petrol,Second Owner,31.02906056,manual,TN,229932,355642
TOYOTA,Fortuner,2005,petrol,Second Owner,27.97586231,manual,TN,31900,1309731
TOYOTA,Fortuner,2012,petrol,Second Owner,21.47792056,manual,MH,174426,824486
TOYOTA,Fortuner,2008,diesel,Second Owner,33.53584989,manual,MP,163412,238227
TOYOTA,Fortuner,2021,diesel,First Owner,24.10716776,manual,MH,242393,1733656
TOYOTA,Fortuner,2014,electric,First Owner,20.31756971,manual,MP,167731,1572818
TOYOTA,Fortuner,2013,diesel,Second Owner,23.16469242,manual,UP,26553,1629209
TOYOTA,Fortuner,2023,petrol,Second Owner,28.84150184,manual,RJ,93874,1300383
TOYOTA,Fortuner,2006,electric,Second Owner,31.91863571,manual,MP,138236,697201
TOYOTA,Fortuner,2019,electric,First Owner,22.13150999,manual,RJ,256348,745748
TOYOTA,Fortuner,2001,diesel,First Owner,19.65248892,manual,RJ,279916,1028872
TOYOTA,Fortuner,2006,electric,Second Owner,27.52986264,manual,GJ,147605,1312618
TOYOTA,Fortuner,2005,diesel,Second Owner,33.424302,automatic,KA,225287,1177426
TOYOTA,Fortuner,2016,diesel,Second Owner,18.66586727,automatic,DL,267313,526768
TOYOTA,Fortuner,2001,electric,Second Owner,31.06038765,manual,WB,246680,1445048
TOYOTA,Fortuner,2002,diesel,First Owner,24.53214363,automatic,MH,326287,652113
TOYOTA,Fortuner,2004,diesel,First Owner,30.99025008,automatic,UP,225383,577477
TOYOTA,Fortuner,2004,diesel,First Owner,25.110823,automatic,GJ,108719,1242210
TOYOTA,Fortuner,2000,diesel,First Owner,22.54655549,manual,WB,49287,586573
TOYOTA,Fortuner,2007,electric,First Owner,28.93482,manual,GJ,220918,1328511
TOYOTA,Fortuner,2011,petrol,First Owner,33.01254589,manual,MP,231935,1983176
TOYOTA,Fortuner,2023,petrol,Second Owner,21.40503461,automatic,PB,127006,1774562
TOYOTA,Fortuner,2003,diesel,Second Owner,24.2149627,automatic,WB,175212,940850
TOYOTA,Fortuner,2012,diesel,First Owner,19.58801253,manual,WB,376377,376645
TOYOTA,Fortuner,2022,diesel,First Owner,18.66818927,automatic,UP,50657,760482
TOYOTA,Fortuner,2014,petrol,First Owner,30.55780285,automatic,MH,34746,1817528
TOYOTA,Fortuner,2010,diesel,Second Owner,19.01328233,manual,TN,222499,473560
TOYOTA,Fortuner,2009,electric,Second Owner,30.86636343,automatic,GJ,372211,769672
TOYOTA,Fortuner,2002,electric,Second Owner,23.58434104,automatic,GJ,200566,352241
TOYOTA,Innova,2021,electric,Second Owner,34.90097447,manual,UP,329449,1318686
TOYOTA,Innova,2013,petrol,First Owner,18.94682836,automatic,MP,306865,298694
TOYOTA,Innova,2015,diesel,Second Owner,16.85955985,manual,MP,276769,1165182
TOYOTA,Innova,2009,diesel,First Owner,16.50866139,manual,PB,230859,605915
TOYOTA,Innova,2009,diesel,Second Owner,31.70836009,manual,MH,380039,1790529
TOYOTA,Innova,2011,petrol,Second Owner,23.75552622,manual,KA,310421,936832
TOYOTA,Innova,2008,petrol,Second Owner,15.06248699,manual,DL,349019,1986362
TOYOTA,Innova,2000,petrol,Second Owner,32.49542725,manual,UP,136934,824314
TOYOTA,Innova,2004,petrol,First Owner,32.53842014,manual,WB,223054,378071
TOYOTA,Innova,2019,electric,First Owner,31.12833348,automatic,DL,268711,217341
